articolo_id;articolo;localizzazione;tempo;grave;moto;utenti_deboli
9178;Il conducente dello scooter, in conseguenza all'impatto, ha riportato gravi ferite ed è stato soccorso dagli operatori del 118 che l'hanno trasportato d'urgenza al Pronto Soccorso dell'Ospedale Maggiore di Parma.;1;0;1;1;1
9179;Dopo il ricovero nel reparto di Rianimazione il 45enne è deceduto in ospedale: troppo gravi le ferite riportate nello scontro.;1;0;1;0;0
9180;La vittima è Giovanni Fadda.;0;0;0;0;0
9181;In via Langhirano sono arrivati gli agenti della Polizia Municipale per i rilievi di legge e per gestire il traffico.;1;0;0;0;0
9182;I mezzi coinvolti nello scontro sono rimasti sulla carreggiata ed è stato necessaria la rimozione.;0;0;0;0;0
9183;L'incidente è avvenuto alle 17.15 di venerdì 10 marzo sulla provinciale per Collecchio: sul posto l'ambulanza e l'automedica del 118 Nel pomeriggio di venerdì 10 marzo per cause in corso di accertamento una moto e un'auto si sono scontrate mentre stavano percorrendo la strada provinciale che collega Collecchio a Sala Baganza.;1;1;0;1;0
9184;Ad avere la peggio il conducente della motocicicletta che è stato trasportato all'Ospedale Maggiore dagli operatori del 118, che sono arrivati sul posto con un'ambulanza e un'automedica.;1;0;1;1;1
9185;Secondo le prime informazioni le ferite riportate sarebbero di media gravità.;0;0;0;0;0
9186;La 33enne è morta in seguito ad un frontale con un camion in tangenziale a Colorno.;1;0;1;0;0
9187;Il padre ha espresso il suo dolore su Facebook: tantissimi commenti e attestati di vicinanza per la perdita della figlia, conosciutissima a Parma E' il padre di Francesca, Vincenzo Cerati, a scrivere il primo post su Facebook, la sera di mercoledì 8 marzo.;1;0;0;0;0
9188;"""La mia Francy non c'è più"": sono queste le sue prime parole.";0;0;0;0;0
9189;Francesca Cerati, ballerina di Artemis Danza di Parma, è morta nel pomeriggio dell'8 marzo, alle ore 19 nello schianto frontale contro un camion, mentre tornava a casa a Casalmaggiore.;1;1;0;1;0
9190;La sua vita è finita contro un tir mentre guidava la sua Citroen C3.;0;0;1;0;0
9191;Tantissimi i messaggi di solidarietà e le condoglianze al padre di Francesca.;0;0;0;0;0
9192;Vincenzo ha deciso di esprimere pubblicamente il suo dolore sui social network: tramite questo strumento sono numerosi i suoi colleghi e quelli di Francesca, che lavorava come ballerina professionista per la compagnia Artemis Danza che in queste ore stanno scrivendo.;0;0;0;0;0
9193;Francesca viveva a Casalmaggiore ma era molto conosciuta a Parma, anche per la sua attività professionale.;0;0;0;0;0
9194;Francesca, oltre al padre Vincenzo, lascia la mamma Laura, il fratello Tommaso e il compagno Francesco.;0;0;0;0;0
9195;Alle due di notte violentissimo scontro: muoiono il 41enne Germano Torri e il 48enne Gianluca Manfredi.;1;0;1;0;0
9196;Tre feriti gravi, che viaggiavano sulla Zafira con le due vittime, sono gravi all'Ospedale Maggiore Gravissimo incidente nella notte tra l'8 ed il 9 marzo sull'autostrada A1, all'altezza del chilometro 118 in direzione Bologna.;1;1;1;1;1
9197;Per cause in corso di accertamento verso le ore 2 due auto e un camion si sono scontrati violentemente: in conseguenza dell'impatto due persone sono morte, altre due sono state trasportate all'Ospedale Maggiore di Parma in gravi condizioni e un'altra persona è stata trasportata d'urgenza ed ora si trova ricoverata nel reparto di Rianimazione del Maggiore.;1;1;1;0;1
9198;Lo scontro è avvenuto sulla provinciale 11 tra Roncole Verdi e Busseto: la vittima è Ball Jinder Singh, che si trovava in paese da qualche giorno, ospite di un amico.;1;1;1;0;1
9199;La conducente sotto shock in ospedale Ancora sangue sulle strade parmensi.;0;0;1;0;0
9200;Il secondo incidente mortale del pomeriggio di mercoledì 8 marzo si è verificato sulla strada statale 11, tra Roncole Verdi e Busseto.;1;1;0;0;0
9201;Erano le 19 circa, quando, per cause ancora da accertare, un'Audi A4 ha travolto un ciclista, che stava viaggiando al lato della strada.;1;1;1;1;1
9202;Alle sette di sera la strada provinciale è buia e l'oscurità potrebbe aver contribuito al tragico incidente.;0;0;0;0;0
9203;Sul posto, oltre ai soccorritori del 118: i volontari della Pubblica Assistenza di Busseto e un'automedica proveniente da Fidenza.;1;0;0;0;0
9204;Il 46enne alla guida della bicicletta, Ball Jinder Singh, che era ospitato da qualche giorno a casa di un amico a Busseto ma è residente a Mantova, è stato sbalzato a parecchi metri di distanza dal punto dell'incidente: l'impatto è stato terribile e non c'è stato nulla da fare.;1;1;1;0;1
9205;L'incidente è avvenuto all'altezza del salumificio Dallatana.;1;0;0;0;0
9206;La donna che era al volante dell'auto, una 45enne di Busseto.;1;0;0;0;0
9207;è stata trasportata, sotto shock, all'Ospedale Di Vaio di Fidenza per accertamenti.;1;0;1;0;0
9208;Il gravissimo incidente è avvenuto poco prima delle 19 a Vedole: l'auto si è ribaltata e per Francesca Cerati non c'è stato nulla da fare Tragico schianto nel tardo pomeriggio di mercoledì 8 marzo, poco prima delle ore 19.;1;1;0;1;1
9209;Per cause in corso di accertamento un camion e un'auto si sono scontrate mentre stavavano percorrendo la strada all'altezza di Vedole, abitato nel Comune di Colorno.;1;0;0;0;0
9210;Secondo le prime informazioni l'autoarticolato e un'automobile, alla cui guida c'era Francesca Cerati, una giovane di Casalmaggiore, si sono scontrati violentemente.;1;0;0;0;0
9211;"In conseguenza dello scontro l'auto si è ribaltata e per la conducente non c'è stato nulla da fare; le ferite riportate sono apparse da subito troppo gravi.";1;0;1;0;0
9212;Sul posto sono giunti i soccorritori del 118 ma non hanno potuto fare nulla: la giovane di 33 anni è deceduta.;0;0;1;0;0
9213;L'incidente è avvenuto tra la rotatoria del quartiere industriale e lo svincolo per Borgomaggiore.;1;0;0;0;0
9214;Lo scontro è avvenuto verso le ore 17:30 del 7 marzo: sul posto l'ambulanza della Pubblica Assistenza e tre mezzi della Polizia Municipale Nel pomeriggio di martedì 7 marzo, verso le ore 17.30, un'auto e una bicicletta si sono scontrate, per cause in corso di accertamento.;1;1;0;0;1
9215;In conseguenza dell'incidente la ciclista è rimasta ferita: sul posto l' ambulanza della Pubblica Assistenza di Parma l'ha trasportata al Pronto Soccorso per le prime cure.;1;1;1;0;1
9216;L'incidente è avvenuto all'incrocio tra via Cassio e via Malaspina, nel quartiere Lubiana.;1;1;0;0;0
9217;Sul posto, oltre ai soccorritori, anche tre mezzi della Polizia Municipale, che stanno effettuando i rilievi di legge per ricostruire la dinamica dello scontro.;1;0;0;0;0
9218;Gli agenti stanno anche deviando il traffico: l'incrocio infatti è stato inibito alla circolazione per permettere le operazioni di soccorso.;1;0;0;0;0
9219;I due mezzi si trovavano al centro dell'incrocio: saranno gli agenti a stabilire l'esatta dinamica dell'episodio.;0;0;0;0;0
9220;Identificata la conducente dell'auto pirata che il 2 Marzo ha investito il pedon.;1;0;0;0;0
9221;Il nucleo infortunistica della Municipale ha denunciato all'Autorità Giudiziaria E.D.;0;0;0;0;0
9222;Trovata la pirata della strada che investì un pedone in via Fleming Identificata la conducente dell'auto pirata che il 2 Marzo ha investito il pedone in via Fleming Il nucleo infortunistica della P.M.;1;0;1;1;1
9223;ha denunciato all'Autorità Giudiziaria E.D.;0;0;0;0;0
9224;alla guida dell'auto pirata E’ stata identificata dai componenti delnucleo infortunistica della polizia municipale,a seguito dello sviluppo di specifiche indagini, la conducenteD.E.;1;0;0;0;0
9225;di anni 30 dell’autovettura lancia Ypsilon che il 2 marzo scorsocon a bordo, in qualità di passeggera, un’amica,ha investito un pedone all'altezza di piazzale Caduti del Lavoro.;1;0;0;0;1
9226;L'auto percorrendo via Fleming in direzione via La Spezia, giunta in prossimità dell’attraversamento pedonale posto all’altezza del civico 22, ha violentemente investito il sig.;1;0;1;0;1
9227;di anni 41 che stava attraversando la carreggiata utilizzando le strisce pedonali.;0;0;0;0;0
9228;Subito dopo l’urto l’autovettura si èallontanata senza fermarsi e prestare soccorso.;0;0;0;0;0
9229;Dalle indagini delle pattuglie intervenute veniva individuato il veicolo che si era dato alla fuga e il giorno successivo, la conducente fuggitiva è stata identificata e denunciata all’Autorità Giudiziaria per i reati di fuga e omissione di soccorso di cui all’art.;1;0;1;0;0
9230;L'episodio nel pomeriggio del 3 marzo Nel pomeriggio di oggi, 3 marzo, si è verificato un incidente in via Baganzola, all'incrocio con strada Cornocchio, alle ore 15.20 circa.;1;1;0;1;0
9231;Un'autovettura condotta da un parmigiano ha sbandato a causa dell'attraversamento improvviso della strada da parte di un cane.;1;0;0;0;0
9232;L'auto procedeva in direzione Parma, quando, per evitare il cane ha virato finendo contro una colonnina Enel che è stata danneggiata.;1;0;0;0;0
9233;Nessun ferito solo danni materiali al mezzo.;0;0;0;0;0
9234;L'incidente si è verificato in corrispondenza della rotonda di via Sidoli: ferito il conducente dello scooter Erano circa le 20, ieri sera, giovedì 2 marzo quando si è verificato un incidente in via Zarotto, in corrispondenza della rotatoria di via Sidoli.;1;1;0;1;0
9235;Nel sinistro sono stati coinvolti un'auto, condotta da un parmigiano di 48 anni, ed uno scooter, condotto da un parmigiano di 60 anni.;1;0;0;0;1
9236;L'uomo alla guida dello scooter è stato trasportato al pronto soccorso del Maggiore dagli operatori del 118, in codice rosso.;1;0;1;1;0
9237;La dinamica è al vaglio degli agenti della Polizia Municipale che sono intervenuti sul posto.;0;0;0;0;0
9238;L'auto procedeva da via Anna Frank in direzione via Sidoli, mentre lo scooter viaggiava su via Zarotto è stato traspunicipale che sono intervenuti sul posto.;1;0;0;0;0
9239;L'auto procedeva da via Anna Frank in direzione via Sidoli, mentre lo scooter viaggiava su via Zarotto.;1;0;0;0;0
9240;Un uomo di 70 anni è rimasto gravemente ferito nel pomeriggio di giovedì 2 marzo in seguito ad uno scontro frontale tra la sua auto ed un altro veicolo, in corrispondenza del sottopassaggio ferroviario in strada Vallazza a San Pancrazio.;1;0;1;0;1
9241;I sanitari l'hanno trasportato al Maggiore: dai primi accertamenti sembra che abbia avuto un malore e sia quindi finito contro l'altra auto.;1;0;1;0;0
9242;La Municipale è al lavoro per effettuare i rilievi previsti per legge e per regolare il traffico.;0;0;0;0;0
9243;Una Lancia Ypsilon ha investito un uomo di 46 anni che è stato trasportato al Maggiore Oggi, giovedì 2 marzo, alle ore 15.20 circa, in via Fleming, all’altezza dell’attraversamento pedonale con via Galilei, si è verificato l'investimento di un pedone.;1;1;0;0;1
9244;Una Lancia Ypsilon, proveniente da piazzale Caduti del Lavoro, diretta verso via Volturno, ha investito un uomo di 46 anni sull’attraversamento pedonale, tra via Fleming e via Galilei.;1;1;1;1;1
9245;La Lancia dopo l’investimento si è allontanata dal luogo dell’impatto dirigendosi verso via Volturno.;1;0;0;0;0
9246;Sul posto è accorso il 118 per soccorrere il pedone che è stato trasportato al pronto soccorso del Maggiore per le cure del caso.;1;0;1;0;1
9247;La Polizia Municipale del reparto infortunistica ha provveduto ai rilievi di rito: la dinamica è al vaglio degli agenti che sono sulle tracce dell’auto investitrice.;1;0;0;0;0
9248;Il grave incidente si è verificato poco prima delle ore 17 in strada Vallazza, nel sottopassaggio ferroviario: dalle prime informazioni sembra che il conducente di una delle due auto abbia avuto un malore.;1;1;1;1;1
9249;L'uomo è in Rianimazione Poco prima delle ore 17 di giovedì 2 marzo in strada Vallazza a San Pancrazio due auto si sono scontrate frontalmente in corrispondenza del sottopassaggio della ferrovia.;1;0;1;0;0
9250;Le cause del grave scontro sono in corso di accertamento: la Polizia Municipale è intervenuta con alcuni mezzi per effettuare i rilievi previsti per legge e per bloccare il tratto di strada interessato agli altri veicoli.;1;1;1;0;0
9251;Incidente la sera del 26 febbraio all'altezza dello svincolo per l'aeroporto Pauroso incidente in tangenziale Ovest la sera di domenica 26 febbraio.;1;1;0;0;0
9252;Per cause in corso di accertamento un'automobile, che stava percorrendo la tangenziale in direzione Reggio Emilia, ad un certo punto -mentre si trovava in corrispondenza dell'uscita per l'aeroporto- si è ribaltata.;1;0;0;1;0
9253;L'incidente ha coinvolto un solo mezzo: all'interno dell'auto c'era una donna, la conducente, che è stata soccorsa dai sanitari del 118 e trasportata all'Ospedale Maggiore di Parma per le prime cure.;1;0;1;0;0
9254;Le sue condizioni sono sarebbero gravi.;0;0;0;0;0
9255;Sul posto, oltre all'ambulanza, anche i Vigili del Fuoco che hanno lavorato per mettere in sicurezza l'area interessata al sinistro.;1;0;0;0;0
9256;Incidente alle 8 di mattina di lunedì 27 febbraio Nella mattinata di lunedì 27 febbraio si è verificato un tamponamento in via Mantova a Sorbolo.;1;1;0;0;0
9257;Secondo le prime informazioni un furgone avrebbe tamponato una Citroen C3.;0;0;0;0;0
9258;In conseguenza dello scontro si sono formate code lungo il tratto interessato e rallentamenti.;1;0;0;0;0
9259;Fortunatamente non ci sono stati feriti.;0;0;0;0;0
9260;Poco dopo le ore 19 due auto si sono scontrate: una Mitsubishi si è ribaltata ed ha coinvolto nell'incidente altre tre macchine.;1;1;0;0;0
9261;Strada chiusa e traffico in tilt Spettacolare incidente in pieno centro a Parma.;1;0;0;0;0
9262;Nella serata di venerdì 24 febbraio, intorno alle 19:00, due auto si sono scontrate per cause in corso di accertamento.;1;1;0;0;0
9263;Una delle due, una Mitsubishi si è ribaltata scontrandosi con tre macchine.;1;0;0;1;0
9264;Il tratto di Viale Mentana, da Barriera Repubblica fino al primo incrocio, è stato chiuso per permettere il recupero del mezzo e riportare tutto alla normalità.;1;0;0;0;0
9265;Il traffico ovviamente è stato intenso sul tratto coinvolto.;0;0;0;0;0
9266;L'auto che si è ribaltata si è fermata sul fianco e il carrattrezzi ha provveduto a rimuoverla, non prima di aver estratto la conducente rimasta coinvolta nell'incidente.;1;1;1;0;0
9267;Sul posto 118 e Vigili del Fuoco che hanno provveduto a mettere in sicurezza l'aria.;1;0;0;0;0
9268;Il conducente è scappato: la Polizia Municipale lo sta cercando Erano circa le 12.50 di oggi, mercoledì 22 febbraio, quando si è verificato un incidente in via Venezia all’altezza del Penny Market.;1;0;0;0;0
9269;Una donna italiana mentre attraversava la strada, proveniente da via Paradigna con direzione via Verona, è stata investita da un’auto.;1;0;1;0;0
9270;Il conducente dell’auto si è fermato poco più avanti.;0;0;0;0;0
9271;Ma durante le operazioni di soccorso alla donna, l’auto si è allontanata.;0;0;0;0;0
9272;Sul posto sono intervenuti gli operatori del 118 che hanno trasportato la donna al pronto soccorso.;0;0;1;0;0
9273;La Polizia Municipale è intervenuta sul posto per i rilievi del sinistro e per risalire al conducente dell’auto che ha investito la donna.;1;0;0;0;0
9274;L'incidente è avvenuto nella prima mattinata del 22 febbraio: il conducente è illeso Nella mattinata di oggi, mercoledì 22 febbraio, un camion per la raccolta dei rifiuti si è ribaltato mentre stava percorrendo la strada Massese, all'altezza dell'abitato di Cascinapiano.;1;1;0;1;0
9275;Il conducente, per cause in corso di accertamento, ha perso il controllo del mezzo ed è finito fuori strada.;0;1;1;1;0
9276;Sul posto i Vigili del Fuoco di Langhirano che sono intervenuti perchè sembrava ci fosse una persona incastrata all'interno del mezzo: in realtà fortunatamente il conducente è illeso.;1;0;1;1;1
9277;A causa dell'incidente si sono verificati alcuni rallentamenti, poichè il mezzo è sulal carreggiata e deve essere rimosso.;1;0;0;1;0
9278;L'incidente è avvenuto alle 7 di mattina: il conducente è stato trasportato all'Ospedale Maggiore Erano le 7.15 circa di oggi lunedì 20 febbraio in via san Cosimo, quando un Ape Piaggio, condotto da cittadino italiano di 78 anni residente a Monticelli e proveniente da Monticelli con direzione via Emilio Lepido, è uscito di strada, terminando la corsa nel campo di lato alla strada.;1;1;1;1;1
9279;"Sul posto sono intervenuti gli operatori del 118 ed i vigili del fuoco per estrarre l’uomo dall’abitacolo; il conducente dell’Ape è stato trasportato al Pronto soccorso del Maggiore.";1;0;1;0;0
9280;ntervenuta la Polizia municipale di Parma servizi mirati per i rilievi e gli accertamenti di rito.;0;0;0;0;0
9281;L'incidente è avvenuto prima delle ore 9 di lunedì 20 febbraio Prima delle ore 9 di lunedì 20 febbaio si è verificato un incidente stradale tra via Puccini e via Donizetti a Parma.;1;0;0;0;0
9282;Per cause in corso di accertamento un auto e uno scooter si sono scontrati: il conducente del motorino è caduto a terra.;0;0;0;1;0
9283;Sul posto è arrivata un'ambulanza della Pubblica Assistenza che ha soccorso il ferito, trasportato all'Ospedale Maggiore con ferite di media gravità.;1;0;0;0;0
9284;In conseguenza dell'incidente si sono verificati disagi alla circolazione stradale: sul posto gli agenti della Polizia Municipale per i rilievi previsti per legge e per gestire il traffico.;1;0;0;0;0
9285;Sul posto gli operatori del 118 e le forze dell'ordine che, assieme ai Vigili del fuoco, hanno contribuito a estrarre dall'abitacolo in conducente Alle ore 6:30 del 20 febbraio, per cause in corso di accertamento, un'auto è finita fuori strada nella zona di San Prospero.;1;1;0;0;0
9286;Il veicolo secondo informazioni, sbandando si sarebbe ritrovatofuori dalla carreggiata.;0;0;0;1;0
9287;Unico mezzo coinvolto nell'incidente, sul posto i soccorritori del 118 e i Vigili del fuoco che hanno provveduto a tirare fuori il ferito, mediamente grave, dall'abitacolo.;1;0;1;1;0
9288;Sul posto anche le forze dell'ordine per i rilievi di legge e per permettere alla circolazione di tornare alla normalità.;0;0;0;0;0
9289;L'incidente è avvenuto alle ore 5.45 di venerdì 17 febbraio.;1;1;0;0;0
9290;Il conducente si trova nell'area rossi del Pronto Soccorso del Maggiore Grave incidente all'alba di venerdì 17 febbraio sull'autostrada A1, a due chilometri dal casello di Parma e dall'area di servizio San Martino Ovest.;1;0;0;0;0
9291;Per cause in corso di accertamento due camion si sono scontrati ed uno dei due tir è finito contro il guardrail: il conducente del mezzo pesante è stato soccorso dagli operatori del 118 che lo hanno prelevato dal mezzo e trasportato all'Ospedale Maggiore di Parma.;1;0;1;0;1
9292;Si tratta di un 49enne originario di Mantova che era a bordo di un camion di una ditta di Mantova: l'uomo si trova ricoverato nell'area rossi del Pronto Soccorso del Maggiore, in prognosi riservata.;1;0;1;0;0
9293;Il conducente di un'Audi bianca ha perso il controllo del mezzo, forse per un malore ed ora si trova nell'area rossi del Pronto Soccorso.;1;1;1;1;0
9294;L'auto ha centrato in pieno una cabina telefonica, che è andata distrutta Grave incidente in pieno centro a Parma.;1;1;1;0;0
9295;Nella mattinata di lunedì 13 febbraio un'Audi bianca è finita fuori strada, ha distrutto una cabina telefonica ed è finita contro il muro di un'abitazione.;1;1;0;0;0
9296;Il conducente è stato soccorso dal 118 ed ora si trova all'Ospedale Maggiore in gravi condizioni salute.;0;0;1;0;0
9297;Secondo le prime informazioni il conducente, che ha perso il controllo del mezzo mente percorreva la rotonda del Petitot, di fianco allo stadio Tardini, potrebbe aver avuto un malore.;1;0;0;0;0
9298;Il veicolo è passato sopra la rotonda, tirando dritto ed ha poi centrato una cabina telefonica.;0;0;0;0;0
9299;L'episodio è avvenuto poco dopo le ore 12: l'elisoccorso lo ha trasportato all'Ospedale Maggiore Grande paura poco dopo le ore 12 a Felino, in via Roma.;1;1;1;1;0
9300;Un bambino è stato trovolto da un'auto mentre si trovava in strada, in via Roma.;1;0;0;0;0
9301;Il bimbo, secondo le prime informazioni, sarebbe stato urtato da un veicolo in corsa e sbalzato a terra.;0;0;1;1;0
9302;Dall'Ospedale Maggiore si è alzato in volo l'elicottero che ha raggiunto Felino all'ora di pranzo, per poi fare ritorno in ospedale.;1;0;0;0;0
9303;Oltre all'elisoccorso anche la Pubblica Assistenza di Collecchio, Felino e Sala Baganza.;0;0;0;0;0
9304;Aggiornamenti a breve.;0;0;0;0;0
9305;L'incidente è avvenuto alle ore 8.40 di sabato 11 febbraio: coinvolto un solo veicolo Nella mattinata di sabato 11 febbraio si è verificato un grave incidente stradale a Castione Baratti, una frazione di Traversetolo.;1;1;1;1;0
9306;Per cause in corso di accertamento l conducente di un'auto ha perso il controllo del mezzo ed è andato a finire nel canale: l'auto si è ribaltata ed è stato necessario l'intervento del Vigili del Fuoco.;1;1;1;0;0
9307;L'incidente ha coinvolto un solo veicolo: sul posto i soccorritori della Croce Azzurra di Traversetolo che hanno trasportato il conducente al Maggiore dove si trova ricoverato in gravi condizioni di salute.;1;0;1;0;0
9308;Tamponamento tra un Suv ed un'auto in via Traversetolo alle ore 18.30 di venerdì 10 febbraio.;1;1;0;0;0
9309;Per cause in corso di accertamento due veicoli sono venuti a contatto mentre stavano percorrendo la strada nella medesima direzione: secondo le prime informazioni il Suv avrebbe tamponato l'auto.;1;0;0;0;0
9310;In conseguenza dello scontro si sono formate lunghe code in via Traversetolo.;1;0;0;0;0
9311;Fortunatamente non risultano persone ferite.;0;0;0;0;0
9312;Ecco i dati diffusi dalla Polizia Municipale Nel 2016 gli incidenti stradali in provincia sono stati 2.732.;0;0;0;0;0
9313;1.213 si sono verificati in ambito urbano.;0;0;0;0;0
9314;E di questi 746 sono stati con feriti, 467 si sono riscontrati danni material mentre 3 sono stati mortali.;0;0;0;0;0
9315;La suddivisione per sesso delle persone coinvolte in incidenti rivela che gli uomini sono più a rischio delle donne: 1.817 conducenti maschi coinvolti a fronte di 978 donne.;0;0;0;0;0
9316;1.211 sono state i veicoli coinvolti, 190 sono velocipedi, 142 autocarri e 130 motocicli.;0;0;0;1;0
9317;100 pedoni, 27 autobus e 89 ciclomotori.;0;0;0;0;0
9318;In base all’età, la fascia da 18 a 0 anni rappresenta il 22% sul totale dei sinistri come anche quella da 31 a 40 anni, seguita da quella tra 41 a 50 anni con il 9%, mentre quella da 0 a 17 anni con 3% e la fascia dagli 81 anni in su copre l’1%.;0;0;0;0;0
9319;Le strade con maggiore incidentalità sono via Emilia Ovest,con 58 incidenti, via Emilio Lepido con 5 incidenti, Via Emilia Est con 35, via La Spezia, viale Piacenza e via Mantova con 22 incidenti, strada Traversetolo con 20 incidenti, via Fleming con 19, via Gramsci con 17 incidenti, piazzale Santa Croce con 14, via Sidoli con 13, Strada Baganzola, via Colorno, via Silvio Pellico e viale Fratti con 11 incidenti.;1;0;0;1;0
9320;L’attività di Polizia Municipale è orientata a contrastare quei fattori o comportamenti che incidono negativamente sulla sicurezza con particolare riguardo all’eccesso di velocità ed al mancato rispetto delle norme di circolazione.;0;0;0;0;0
9321;La velocità è in vetta alla classifica delle cause.;0;0;0;0;0
9322;Le violazioni legate ai comportamenti di guida sono 447 per velocità pericolosa, 88 per uso del casco protettivo, 38 per manovra di sorpasso, 262 cautele negli spostamenti e cambi di direzione, 1034 per inosservanza della segnaletica semaforica.;0;0;0;0;0
9323;Violazione legata alle persone: 1.547 casi per uso delle cinture di sicurezza o dei seggiolini per bimbi.1.389 per uso di telefoni cellulari e in contrasto a comportamenti scorretti verso l’utenza debole come l’uso non autorizzato di spazi di sosta riservati ai disabili, l’occupazione delle piste ciclabili, la sosta sui marciapiedi e attraversamenti pedonali e sull’intersezione, l’attività è stata intesa con 3930 multe per sosta su marciapiedi, 921 per sosta negli spazi al servizio dei disabili, 521 per sosta su attraversamenti pedonali, 100 su piste ciclabili e 975 per sosta sull’intersezione o nei pressi della stessa.;0;0;0;0;0
9324;Il veicolo è rimasto incastrato ed è stato necessario l'intervento dei Vigili del fuoco.;0;0;0;0;0
9325;Sul posto ambulanze e automediche Grave incidente in tangenziale Sud poco prima delle 14 nel pomeriggio del 10 febbraio.;1;1;1;0;0
9326;Un'auto grigia e un furgone sono venuti a contatto mentre percorrevano il tratto di tangenziale dall’ingresso di Via Emilio Lepido verso l’uscita di Via La Spezia.;1;0;0;0;0
9327;Per causa in corso di accertamento lo scontro tra i due veicoli ha fatto si che l’auto venisse sbalzata all’esterno della carreggiata finendo nel canale adiacente alla strada, con il veicolo che è rimasto incastrato ed è stato rimosso grazie l’intervento dei Vigili del Fuoco.;1;0;1;1;0
9328;Tre auto della polizia stradale hanno prestato il loro supporto per cercare di dirigere il traffico bloccato in conseguenza dell’incidente.;1;0;0;0;0
9329;Due auto mediche hanno prestato soccorso ai feriti, trasportati al Maggiore.;0;0;0;0;0
9330;Uno di questi è ferito gravemente mentre la seconda persona ha riportato ferite di media gravità.;0;0;1;0;1
9331;Il furgone bianco si è ribaltato in mezzo alla tangenziale, ma è stato raddrizzato grazie all’intervento dei vigili del fuoco.;1;1;0;0;0
9332;I due feriti sono un uomo di 68 anni, che si trova al Pronto Soccorso con ferite di media gravità e una donna di 45 anni, al Pronto Soccorso con ferite lievi.;0;0;0;0;1
9333;La vittina è Roberto Corradi, un'operaio di 45 anni Tragico schianto alle 5 di mattina sull'Asolana, in corrispondenza della tangenziale di Colorno.;1;0;0;0;0
9334;Per cause in corso di accertamento il conducente di un'auto ha perso il controllo del mezzo ed ha invaso la corsia opposta, andando a sbattere contro un camion che trasportava lastre di marmo.;1;1;1;0;1
9335;L'impatto è stato terribile: il veicolo è completamente distrutto.;0;0;0;0;0
9336;Il conducente è deceduto in seguito alle ferite riportate.;0;0;1;0;0
9337;Sul posto sono giunti i soccorritori del 118 ma non hanno potuto fare nulla.;0;0;0;0;0
9338;La vittima è un operaio 45enne: Roberto Corradi.;0;0;0;0;0
9339;La provinciale sarà chiusa il 12 febbraio dalle 8 alle 12, per consentire il recupero del mezzo pesante Lunedì 6 febbraio, sulla Strada provinciale n.;0;0;0;0;0
9340;14 di Tizzano in località Boschetto al Km 0+500, un mezzo pesante è uscito dalla sede stradale finendo nella scarpata stradale di valle.;1;0;0;0;0
9341;"Per recuperare il mezzo la ditta incaricata dovrà impiegare due autogru di grosse dimensioni e mezzi di supporto; per effettuare tali operazioni e per ragioni di sicurezza stradale si rende necessario procedere all’interruzione del transito a tutti i mezzi e le persone nel tratto interessato nella giornata di domenica 12 febbraio 2017 dalle ore 8 alle 12.";1;0;0;0;0
9342;PERCORSI ALTERNATIVII veicoli provenienti da Capoponte e diretti verso Lagrimone-Palanzano - Monchio dovranno utilizzare la Sp 115 di Reno fino a Reno capoluogo e da qui proseguire lungo la strada comunale “Costa-Reno”, fino a riprendere la Sp 14 di Tizzano con direzione Sp 665R Massese per il by-pass del Boschetto.;1;0;0;0;0
9343;"I veicoli provenienti da Monchio e diretti verso Parma dovranno invece percorrere la Sp 665R Massese fino a Lagrimone e da qui lungo la strada comunale per Campora, proseguendo per Sasso e immettendosi sulla Sp 80 di Scurano fino a bivio Case Bonaparte; da lì proseguire sulla Sp 36 della Valtocana per arrivare sulla Sp 665R Massese in località Capoponte.";1;0;0;0;0
9344;Il giovane, che era in viaggio con il furgone della ditta del padre per la quale lavorava, è morto poco dopo l'arrivo all'Ospedale di Baggiovara Ermir Blushaj, 21 anni, è la vittima dell'incidente che si è verificato a Carpi, all'altezza dell'abitato di Cortile, nel pomeriggio di lunedì 6 febbraio.;1;1;1;0;0
9345;Ermir, che è stato soccorso e trasportato all'Ospedale di Baggiovara, ma è deceduto poco dopo l'arrivo dell'ambulanza.;0;0;1;0;0
9346;Ermir aveva frequentato l'Itc Melloni, aveva preso il diploma e poi si era messo a lavorare all'interno dell'azienda del padre, la Meri Trasporti.;0;0;0;0;0
9347;Stava viaggiando proprio con il furgone della ditta quando è rimasto coinvolto nello scontro con una Bmw.;1;0;0;0;0
9348;Uno scontro che gli è stato fatale.;0;0;1;0;0
9349;Tragico scontro a Carpi: la vittima è Ermir Blushaj, che era a bordo del furgone della ditta Meri Trasporti Tragico schianto mortale a Carpi.;1;0;1;0;0
9350;Poco prima delle ore 15.30 del 6 febbraio il camion dell'azienda di trasporti Meri Trasporti di Torrile e una Bmw si sono scontrati in modo violentissimo alla periferia di Carpi, nei pressi della frazione di Cortile.;1;0;0;0;1
9351;L'incidente è avvenuto all'intersezione tra Via Chiesa Cortile (SP12), via Morbinina e via Griduzza, per cause al vaglio della Polizia Municipale.;1;0;0;0;0
9352;Ad avere la peggio è stata ovviamente l'auto, che è finita contro un palo a bordo strada, trasformandosi in un groviglio di lamiere e intrappolando il conducente.;1;0;1;0;0
9353;Sul posto sono arrivate due ambulanze e un'automedica, che hanno soccorso il guidatore del camioncino, un 21enne albanese, portandolo immediatamente in ospedale.;1;1;1;0;1
